10:36:35,4.1,2494.260583333333,15.7,"[0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10:36:47,99.9,2493.9656250000003,17.6,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
10:37:16,99.9,2493.9680000000003,17.5,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 72.0, 100.0, 85.9, 100.0, 84.7, 100.0, 100.0, 100.0, 98.0, 74.3, 99.0, 98.0, 100.0, 100.0, 100.0, 98.0, 100.0]"
10:37:45,41.8,2494.2889999999998,17.4,"[1.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0, 0.0, 0.0, 1.0, 0.0, 100.0, 100.0, 100.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 100.0]"
10:38:14,38.0,2493.9789583333327,17.4,"[32.7, 4.0, 100.0, 100.0, 100.0, 43.6, 6.0, 3.0, 4.0, 2.0, 30.0, 7.9, 100.0, 100.0, 100.0, 57.4, 0.0, 1.0, 1.0, 71.0, 2.0, 2.0, 1.0, 0.0]"
10:38:43,20.9,2494.4170833333333,17.4,"[100.0, 0.0, 0.0, 100.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10:39:12,16.8,2494.274,17.4,"[100.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 100.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0]"
10:39:41,12.6,2494.368958333333,17.4,"[100.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10:40:10,4.4,2494.3061666666663,17.4,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10:40:39,4.3,2494.347208333333,17.4,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
10:41:08,4.3,2494.1836666666672,17.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
10:41:37,4.2,2494.330833333333,17.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
10:42:06,87.5,2494.0104166666665,17.5,"[100.0, 100.0, 100.0, 100.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 100.0]"
10:42:35,43.5,2494.2729166666663,17.5,"[1.0, 0.0, 100.0, 100.0, 1.0, 0.0, 100.0, 1.0, 100.0, 1.0, 100.0, 0.0, 100.0, 100.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 0.0, 0.0, 100.0, 1.0]"
