,param_clf__selected_model,params,mean_fit_time,std_fit_time,mean_test_ba,std_test_ba,rank_test_ba,mean_test_ap,std_test_ap,rank_test_ap,mean_test_ra,std_test_ra,rank_test_ra,mean_test_F1,std_test_F1,rank_test_F1
0,"('brf', {'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 9, 'n_estimators': 65})","{'clf__selected_model': ('brf', {'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 9, 'n_estimators': 65})}",0.690972646077474,0.13171641724678093,0.6551079654751029,0.026624474675800466,1,0.4109489538606098,0.02783531106407519,1,0.6761330084042106,0.029982693256086042,1,0.43564678282174174,0.04761541713810324,1
