03:40:04,2.9,2494.2133749999994,15.6,"[8.0, 9.1, 9.9, 9.8, 52.5, 8.0, 9.8, 9.0, 5.0, 10.0, 9.1, 10.0, 8.1, 8.1, 9.9, 10.9, 9.8, 9.0, 9.0, 8.1, 10.9, 9.0, 9.0, 8.0]"
03:40:22,99.9,2493.9666666666667,17.4,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
03:40:51,99.2,2493.9691249999996,17.8,"[97.0, 97.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 98.0, 98.0, 99.0, 98.0, 99.0, 100.0, 99.0, 98.0, 98.0, 100.0, 98.0, 100.0, 98.0, 100.0, 99.0]"
03:41:20,99.1,2493.9687500000005,17.9,"[100.0, 99.0, 100.0, 99.0, 100.0, 99.0, 99.0, 100.0, 99.0, 100.0, 99.0, 100.0, 99.0, 99.0, 99.0, 99.0, 100.0, 98.0, 100.0, 98.0, 100.0, 100.0, 100.0, 100.0]"
03:41:49,98.8,2493.968875,18.1,"[100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 99.0, 100.0, 98.0, 99.0, 98.0, 100.0, 96.0, 98.0, 99.0, 98.0, 99.0, 99.0, 100.0, 98.0]"
03:42:18,99.1,2493.9672499999992,18.2,"[99.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 97.0, 98.0, 100.0, 100.0, 97.0, 99.0, 99.0, 98.0, 97.0, 98.0, 99.0, 98.0]"
03:42:47,99.4,2493.968916666667,18.2,"[99.0, 98.0, 100.0, 100.0, 100.0, 100.0, 100.0, 98.0, 100.0, 100.0, 100.0, 100.0, 100.0, 98.0, 98.0, 99.0, 98.0, 100.0, 100.0, 97.0, 98.0, 97.0, 99.0, 99.0]"
03:43:16,98.7,2493.9680000000003,18.2,"[98.0, 100.0, 98.0, 99.0, 99.0, 100.0, 100.0, 99.0, 100.0, 98.0, 98.0, 99.0, 99.0, 99.0, 98.0, 100.0, 100.0, 99.0, 99.0, 100.0, 98.0, 100.0, 98.0, 98.0]"
03:43:45,99.5,2493.9649999999997,18.2,"[100.0, 100.0, 99.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 98.0, 100.0, 100.0, 99.0, 100.0, 100.0, 98.0, 100.0, 100.0, 99.0, 100.0, 100.0, 98.0, 100.0, 99.0]"
03:44:14,99.1,2493.963666666666,18.7,"[100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 97.0, 96.0, 98.0, 100.0, 99.0, 99.0, 98.0, 99.0, 98.0, 98.0]"
03:44:43,99.5,2493.9694999999997,20.3,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 98.0, 99.0, 99.0, 100.0, 100.0, 97.0, 100.0, 98.0, 100.0, 98.0, 99.0, 100.0]"
03:45:12,99.6,2493.9682916666666,20.4,"[100.0, 100.0, 99.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 98.0, 100.0, 97.0, 98.0, 100.0, 99.0, 100.0]"
03:45:41,99.8,2493.968875,20.4,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0]"
03:46:10,99.2,2493.9680000000003,20.6,"[100.0, 99.0, 98.0, 99.0, 95.9, 98.0, 100.0, 100.0, 97.0, 100.0, 98.0, 100.0, 100.0, 99.0, 98.0, 98.0, 100.0, 100.0, 100.0, 98.0, 100.0, 97.0, 99.0, 100.0]"
03:46:39,99.3,2493.969125,20.5,"[100.0, 100.0, 100.0, 99.0, 98.0, 100.0, 99.0, 100.0, 98.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 98.0, 97.0, 99.0, 98.0, 100.0, 100.0, 99.0, 100.0, 100.0]"
03:47:08,99.1,2493.969541666667,20.6,"[98.0, 99.0, 99.0, 99.0, 100.0, 99.0, 97.1, 100.0, 99.0, 99.0, 96.9, 99.0, 100.0, 98.0, 100.0, 100.0, 97.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0]"
03:47:37,99.3,2493.9689999999996,20.0,"[99.0, 99.0, 100.0, 100.0, 100.0, 100.0, 98.0, 100.0, 99.0, 99.0, 100.0, 98.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 99.0, 100.0]"
03:48:06,99.3,2493.96875,19.8,"[99.0, 99.0, 100.0, 99.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 98.0, 100.0, 100.0, 99.0, 100.0, 100.0, 99.0, 99.0, 98.0, 98.0, 99.0, 99.0]"
03:48:35,99.3,2493.9692500000006,19.8,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 99.0, 100.0, 99.0, 98.0, 98.0, 100.0, 99.0, 100.0, 99.0, 100.0, 100.0, 99.0, 100.0, 100.0, 99.0]"
03:49:04,99.6,2493.9680000000003,19.8,"[99.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 99.0, 98.0, 99.0, 99.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0]"
03:49:33,99.2,2493.967333333334,20.7,"[99.0, 100.0, 99.0, 100.0, 100.0, 100.0, 99.0, 98.0, 100.0, 100.0, 100.0, 100.0, 100.0, 98.0, 100.0, 100.0, 100.0, 98.0, 100.0, 100.0, 100.0, 100.0, 98.0, 98.0]"
03:50:02,99.2,2493.9684583333333,20.7,"[99.0, 100.0, 100.0, 98.0, 100.0, 100.0, 100.0, 99.0, 100.0, 98.0, 100.0, 99.0, 100.0, 98.0, 100.0, 100.0, 98.0, 99.0, 99.0, 100.0, 99.0, 100.0, 100.0, 97.0]"
03:50:31,99.2,2493.969291666666,20.8,"[99.0, 100.0, 100.0, 98.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 99.0, 98.0, 98.0, 100.0, 99.0, 99.0, 100.0, 100.0, 100.0, 100.0]"
03:51:00,99.6,2493.9680000000003,20.8,"[100.0, 99.0, 98.0, 100.0, 100.0, 100.0, 98.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 98.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 99.0, 98.0]"
